booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-026856,Resort Hotel,0,89,2024,August,32,6,2024-08-06,2,5,2,0.0,0,HB,URY,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,235.29,0,1
HB-118961,City Hotel,0,97,2025,August,34,21,2025-08-21,1,5,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,6,No Deposit,98.0,,0,Transient-Party,125.0,0,0
HB-043973,City Hotel,1,33,2023,September,39,26,2023-09-26,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,57.92,0,1
HB-059149,City Hotel,1,240,2024,October,43,21,2024-10-21,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,110.0,0,0
HB-114715,City Hotel,0,123,2025,June,25,22,2025-06-22,1,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,153.0,0,0
HB-057426,City Hotel,1,24,2024,September,39,26,2024-09-26,1,1,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,0
HB-030495,Resort Hotel,0,6,2024,November,47,23,2024-11-23,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,154.0,0,Transient,27.0,0,0
HB-001355,Resort Hotel,0,21,2023,August,34,26,2023-08-26,0,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,171.0,,0,Transient,0.0,0,0
HB-049401,City Hotel,1,76,2024,April,15,12,2024-04-12,0,4,2,0.0,0,SC,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,80.75,0,0
HB-013306,Resort Hotel,1,260,2025,August,32,7,2025-08-07,3,7,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,292.0,0,0
HB-052353,City Hotel,1,37,2024,June,23,4,2024-06-04,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,0
HB-035377,Resort Hotel,0,95,2025,April,15,12,2025-04-12,2,7,2,2.0,0,BB,CHN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,140.0,0,1
HB-092922,City Hotel,0,119,2024,July,28,10,2024-07-10,2,2,2,3.0,0,BB,DNK,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,,0,Transient,217.6,0,0
HB-021641,Resort Hotel,0,44,2024,February,9,28,2024-02-28,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Transient,42.5,0,0
HB-084815,City Hotel,0,6,2024,March,9,2,2024-03-02,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,51.0,0,0
HB-118499,City Hotel,0,12,2025,August,34,19,2025-08-19,1,1,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,190.0,0,4
HB-014510,Resort Hotel,0,0,2023,November,46,19,2023-11-19,0,1,1,0.0,0,BB,,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0,0
HB-045587,City Hotel,0,233,2023,November,45,7,2023-11-07,1,1,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0
HB-053092,City Hotel,1,188,2024,June,24,15,2024-06-15,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119.0,,39,Transient,130.0,0,0
HB-000597,Resort Hotel,0,39,2023,July,29,20,2023-07-20,3,7,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142.0,,0,Transient,141.6,0,1
HB-089304,City Hotel,0,2,2024,May,20,19,2024-05-19,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,,,0,Transient,0.0,0,2
HB-080984,City Hotel,1,136,2024,March,13,25,2024-03-25,1,2,2,2.0,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,9.0,,0,Contract,193.67,0,1
HB-099298,City Hotel,0,2,2024,October,41,11,2024-10-11,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,92.98,0,0
HB-052692,City Hotel,1,44,2024,June,23,9,2024-06-09,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,192.9,0,0
HB-046441,City Hotel,0,0,2024,January,1,2,2024-01-02,1,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,86.0,0,0
HB-010114,Resort Hotel,1,179,2025,February,7,13,2025-02-13,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,66.6,0,1
HB-099038,City Hotel,0,9,2024,October,40,6,2024-10-06,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,149.0,1,1
HB-034315,Resort Hotel,0,2,2025,March,12,18,2025-03-18,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,330.0,,0,Transient-Party,34.0,0,1
HB-018079,Resort Hotel,0,0,2023,November,44,1,2023-11-01,1,0,2,0.0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,,0,Group,81.9,0,0
HB-000379,Resort Hotel,0,115,2023,July,28,13,2023-07-13,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,119.7,0,2
HB-072044,City Hotel,1,479,2025,July,29,18,2025-07-18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,229.0,,0,Transient,90.0,0,0
HB-107223,City Hotel,0,90,2025,March,10,7,2025-03-07,0,3,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,3,No Deposit,9.0,,0,Transient,115.2,0,3
HB-105584,City Hotel,0,35,2025,February,7,10,2025-02-10,0,2,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,108.26,0,2
HB-048583,City Hotel,1,161,2024,March,13,25,2024-03-25,1,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12.0,,101,Transient,130.0,0,0
HB-008954,Resort Hotel,1,73,2024,October,43,21,2024-10-21,2,3,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,166.0,0,1
HB-025172,Resort Hotel,0,177,2024,June,24,11,2024-06-11,2,4,2,0.0,1,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,93.0,0,2
HB-118896,City Hotel,0,195,2025,August,34,24,2025-08-24,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.0,0,0
HB-039969,Resort Hotel,0,171,2025,August,35,27,2025-08-27,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75.0,,0,Transient,131.4,1,0
HB-009369,Resort Hotel,0,24,2024,November,47,18,2024-11-18,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,26.0,,0,Transient,42.4,0,3
HB-077629,City Hotel,0,11,2023,September,38,22,2023-09-22,0,2,2,0.0,0,BB,DNK,Groups,TA/TO,0,0,0,A,D,0,No Deposit,74.0,,0,Transient-Party,98.0,0,0
HB-095690,City Hotel,0,134,2024,August,34,19,2024-08-19,2,2,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,8,No Deposit,9.0,,0,Transient,139.95,0,2
HB-048303,City Hotel,1,60,2024,March,12,20,2024-03-20,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,75.0,0,0
HB-090832,City Hotel,0,67,2024,June,24,10,2024-06-10,0,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,116.1,0,0
HB-106228,City Hotel,0,10,2025,February,8,19,2025-02-19,2,2,3,0.0,0,BB,HUN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,127.5,0,0
HB-046893,City Hotel,0,50,2024,January,4,24,2024-01-24,2,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,75.95,0,1
HB-034216,Resort Hotel,0,2,2025,March,11,16,2025-03-16,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,,518.0,0,Transient,35.0,0,1
HB-028040,Resort Hotel,0,336,2024,September,37,15,2024-09-15,1,3,2,0.0,0,BB,GBR,Groups,Direct,0,0,0,A,A,1,No Deposit,,223.0,0,Transient-Party,66.0,0,0
HB-086431,City Hotel,0,50,2024,March,13,31,2024-03-31,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,65.0,0,0
HB-105043,City Hotel,0,75,2025,January,5,27,2025-01-27,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,102.6,0,1
HB-059229,City Hotel,1,208,2024,October,43,22,2024-10-22,2,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.3,0,0
HB-092261,City Hotel,0,111,2024,July,27,2,2024-07-02,0,1,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,146.7,0,0
HB-105598,City Hotel,0,22,2025,February,6,9,2025-02-09,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-076474,City Hotel,1,379,2023,October,44,31,2023-10-31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-019193,Resort Hotel,1,92,2024,February,9,26,2024-02-26,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,134.0,,0,Transient,79.0,0,0
HB-062206,City Hotel,1,78,2025,January,1,4,2025-01-04,0,4,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.4,0,0
HB-073521,City Hotel,1,457,2025,August,35,25,2025-08-25,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,80.0,0,0
HB-092406,City Hotel,0,68,2024,July,27,4,2024-07-04,1,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,107.95,0,0
HB-019426,Resort Hotel,0,3,2023,December,51,19,2023-12-19,1,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,69.0,1,0
HB-007036,Resort Hotel,1,181,2024,July,29,17,2024-07-17,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,152.86,0,1
HB-054874,City Hotel,1,386,2024,July,30,28,2024-07-28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-078233,City Hotel,1,8,2023,October,41,10,2023-10-10,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,D,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-056781,City Hotel,1,41,2024,September,37,14,2024-09-14,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient-Party,130.0,0,0
HB-020562,Resort Hotel,0,26,2024,January,5,30,2024-01-30,2,2,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,196.0,,0,Transient,58.0,0,0
HB-047398,City Hotel,1,52,2024,February,8,19,2024-02-19,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,78.3,0,1
HB-109966,City Hotel,0,71,2025,April,16,17,2025-04-17,1,2,3,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,171.0,0,2
HB-023203,Resort Hotel,0,11,2024,April,15,14,2024-04-14,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,54.86,0,0
HB-057954,City Hotel,1,122,2024,October,40,4,2024-10-04,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,108.0,0,1
HB-060286,City Hotel,1,277,2024,November,45,7,2024-11-07,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,100.0,0,0
HB-023844,Resort Hotel,0,137,2024,May,18,1,2024-05-01,2,2,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,26.0,,0,Transient,81.82,0,1
HB-065377,City Hotel,1,77,2025,April,14,1,2025-04-01,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,163.8,0,0
HB-036339,Resort Hotel,0,5,2025,May,20,16,2025-05-16,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,85.0,0,1
HB-015033,Resort Hotel,0,0,2023,October,42,21,2023-10-21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,E,0,No Deposit,,286.0,0,Transient,48.0,0,0
HB-093744,City Hotel,0,33,2024,July,30,23,2024-07-23,2,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,1
HB-004077,Resort Hotel,1,25,2024,February,7,12,2024-02-12,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,98.0,0,1
HB-109613,City Hotel,0,99,2025,April,15,12,2025-04-12,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.5,1,0
HB-085032,City Hotel,0,53,2024,March,10,4,2024-03-04,2,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,65.75,0,1
HB-099644,City Hotel,0,377,2024,October,42,14,2024-10-14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-055984,City Hotel,1,96,2024,August,35,26,2024-08-26,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,131.4,0,0
HB-100331,City Hotel,0,236,2024,October,43,22,2024-10-22,2,3,1,1.0,0,BB,CHE,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient-Party,81.28,0,0
HB-073518,City Hotel,1,159,2025,August,35,25,2025-08-25,0,2,3,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,175.5,0,0
HB-065296,City Hotel,1,80,2025,March,14,31,2025-03-31,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,56.0,,0,Transient,90.0,0,0
HB-003557,Resort Hotel,0,49,2023,December,51,23,2023-12-23,0,0,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,242.0,,0,Transient,0.0,0,1
HB-091198,City Hotel,0,1,2024,June,25,17,2024-06-17,0,1,1,0.0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.25,0,0
HB-070259,City Hotel,1,22,2025,June,24,13,2025-06-13,0,1,2,0.0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,99.0,0,0
HB-114147,City Hotel,0,44,2025,June,24,14,2025-06-14,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,150.0,0,2
HB-047718,City Hotel,1,37,2024,March,9,1,2024-03-01,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,81.9,0,1
HB-101403,City Hotel,0,51,2024,November,45,9,2024-11-09,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,75.0,0,0
HB-040841,City Hotel,0,0,2023,August,32,8,2023-08-08,1,1,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,100.0,0,0
HB-020117,Resort Hotel,0,5,2024,January,3,16,2024-01-16,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,78.0,1,2
HB-116264,City Hotel,0,54,2025,July,29,15,2025-07-15,1,1,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient-Party,121.5,0,0
HB-024202,Resort Hotel,0,207,2024,May,19,8,2024-05-08,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,81.2,0,2
HB-054351,City Hotel,1,372,2024,July,28,14,2024-07-14,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,59.0,0,0
HB-046299,City Hotel,0,146,2023,December,52,29,2023-12-29,0,3,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21.0,,99,Transient-Party,75.0,0,0
HB-057009,City Hotel,1,117,2024,September,38,16,2024-09-16,1,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,145.8,0,1
HB-070056,City Hotel,1,178,2025,June,24,9,2025-06-09,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,86.0,,0,Transient,130.0,0,0
HB-046810,City Hotel,0,151,2024,January,3,19,2024-01-19,0,2,1,0.0,0,BB,NOR,Offline TA/TO,TA/TO,0,0,0,A,B,2,No Deposit,19.0,,63,Transient-Party,71.0,0,0
HB-056658,City Hotel,1,131,2024,September,37,9,2024-09-09,1,2,2,0.0,0,BB,ARE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,142.0,0,0
HB-087374,City Hotel,0,25,2024,April,16,16,2024-04-16,2,1,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,127.67,0,2
HB-046038,City Hotel,0,135,2023,December,49,5,2023-12-05,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-085955,City Hotel,0,23,2024,March,12,22,2024-03-22,0,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,,0,Transient,230.0,0,0
HB-093209,City Hotel,0,146,2024,July,28,13,2024-07-13,1,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,72.25,0,0
HB-017047,Resort Hotel,0,33,2023,September,38,21,2023-09-21,1,1,2,0.0,0,HB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,208.0,,0,Transient-Party,90.0,0,0
HB-108864,City Hotel,0,147,2025,March,13,28,2025-03-28,1,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.4,0,2
HB-037711,Resort Hotel,0,132,2025,June,25,19,2025-06-19,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,147.43,0,1
HB-100630,City Hotel,0,86,2024,October,44,28,2024-10-28,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,104.4,0,1
HB-037851,Resort Hotel,0,86,2025,June,27,30,2025-06-30,0,1,1,0.0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,1,No Deposit,,525.0,0,Transient-Party,120.0,0,0
HB-004937,Resort Hotel,1,121,2024,April,15,9,2024-04-09,2,5,2,0.0,0,HB,GBR,Groups,Direct,0,0,0,D,D,0,Non Refund,273.0,,0,Transient,72.0,0,0
HB-092915,City Hotel,0,75,2024,July,28,10,2024-07-10,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1
HB-095855,City Hotel,0,0,2024,August,34,24,2024-08-24,0,1,2,1.0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,14.0,,0,Transient,155.25,1,1
HB-062789,City Hotel,1,26,2025,January,4,22,2025-01-22,2,2,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,60.82,0,0
HB-039292,Resort Hotel,0,116,2025,August,32,8,2025-08-08,1,5,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Transient,205.2,0,1
HB-032965,Resort Hotel,0,2,2025,February,7,11,2025-02-11,0,0,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,0.0,0,0
HB-010033,Resort Hotel,1,77,2025,February,6,8,2025-02-08,0,3,2,0.0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,33.26,0,0
HB-061183,City Hotel,1,32,2024,December,49,3,2024-12-03,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,0
HB-008484,Resort Hotel,1,24,2024,October,40,1,2024-10-01,1,1,2,1.0,1,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,169.0,0,3
HB-043739,City Hotel,0,34,2023,September,38,23,2023-09-23,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,33,Transient-Party,224.67,0,0
HB-030218,Resort Hotel,0,15,2024,November,46,16,2024-11-16,0,1,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,56.0,1,0
HB-066845,City Hotel,1,156,2025,April,17,26,2025-04-26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0
HB-037617,Resort Hotel,0,154,2025,June,25,19,2025-06-19,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,110.0,0,2
HB-031136,Resort Hotel,0,1,2024,December,50,15,2024-12-15,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,43.0,0,1
HB-028942,Resort Hotel,0,23,2024,October,42,16,2024-10-16,0,0,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,4,No Deposit,,223.0,0,Transient-Party,0.0,0,0
HB-060671,City Hotel,1,301,2024,November,47,18,2024-11-18,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,52.0,0,0
HB-033393,Resort Hotel,0,15,2025,February,8,17,2025-02-17,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,467.0,,0,Transient,39.74,0,0
HB-005075,Resort Hotel,1,183,2024,April,16,16,2024-04-16,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,298.0,,0,Transient-Party,85.0,0,0
HB-062016,City Hotel,1,311,2024,December,1,30,2024-12-30,0,2,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,112.5,0,1
HB-101010,City Hotel,0,148,2024,November,44,2,2024-11-02,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,65.83,0,1
HB-100568,City Hotel,0,31,2024,October,43,27,2024-10-27,0,3,2,0.0,0,BB,THA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9.0,,0,Transient,129.0,0,2
HB-038045,Resort Hotel,0,57,2025,July,27,5,2025-07-05,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,200.0,0,1
HB-114504,City Hotel,0,106,2025,June,25,20,2025-06-20,0,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.67,0,2
HB-050353,City Hotel,1,443,2024,April,18,29,2024-04-29,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,0,Transient,65.0,0,0
HB-086388,City Hotel,0,77,2024,March,13,27,2024-03-27,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,94.49,0,1
HB-112065,City Hotel,0,74,2025,May,20,15,2025-05-15,1,4,2,0.0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,103.6,0,0
HB-001642,Resort Hotel,0,90,2023,September,36,6,2023-09-06,4,7,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,139.18,0,0
HB-048681,City Hotel,1,19,2024,March,13,26,2024-03-26,2,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,172.0,0,0
HB-011598,Resort Hotel,1,101,2025,May,21,20,2025-05-20,2,4,2,2.0,0,BB,CN,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,155.0,0,0
HB-008080,Resort Hotel,1,57,2024,September,37,10,2024-09-10,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,133.0,0,0
HB-093859,City Hotel,0,110,2024,July,30,25,2024-07-25,1,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,105.3,0,1
